0,0,0,0
0,0,0,13
0,0,0,14
0,0,0,15
0,0,0,16
0,0,0,17
0,0,0,18
0,0,0,19
0,0,0,20
0,0,0,21
0,0,0,22
0,0,0,23
0,0,0,24
0,0,0,25
0,0,0,26
0,0,0,27
0,0,0,28
0,0,0,29
0,0,0,30
0,0,0,31
0,0,0,32
0,0,0,33
0,0,0,34
0,0,0,35
0,0,0,36
0,0,0,37
0,0,0,38
0,0,0,39
0,0,0,40
0,0,0,41
0,0,0,42
0,0,0,55
0,0,0,56
0,0,0,57
0,0,0,58
0,0,0,59
0,0,0,60
0,0,0,61
0,0,0,62
0,0,0,63
0,0,0,64
0,0,0,65
0,0,0,66
0,0,0,67
0,0,0,68
0,0,0,69
0,0,0,70
0,0,0,71
0,0,0,72
0,0,0,73
0,0,0,74
0,0,0,75
0,0,0,76
0,0,0,77
0,0,0,78
0,0,0,79
0,0,0,80
0,0,0,81
0,0,0,82
0,0,0,83
0,0,0,84
0,0,0,97
0,0,0,98
0,0,0,99
0,0,0,100
0,0,0,101
0,0,0,102
0,0,0,103
0,0,0,104
0,0,0,105
0,0,0,106
0,0,0,107
0,0,0,108
0,0,0,109
0,0,0,110
0,0,0,111
0,0,0,112
0,0,0,113
0,0,0,114
0,0,0,115
0,0,0,116
0,0,0,117
0,0,0,118
0,0,0,119
0,0,0,120
0,0,0,121
0,0,0,122
0,0,0,123
0,0,0,124
0,0,0,125
0,0,0,126
0,0,1,0
0,0,1,13
0,0,1,14
0,0,1,15
0,0,1,16
0,0,1,17
0,0,1,18
0,0,1,19
0,0,1,20
0,0,1,21
0,0,1,22
0,0,1,23
0,0,1,24
0,0,1,25
0,0,1,26
0,0,1,27
0,0,1,28
0,0,1,29
0,0,1,30
0,0,1,31
0,0,1,32
0,0,1,33
0,0,1,34
0,0,1,35
0,0,1,36
0,0,1,37
0,0,1,38
0,0,1,39
0,0,1,40
0,0,1,41
0,0,1,42
0,0,1,55
0,0,1,56
0,0,1,57
0,0,1,58
0,0,1,59
0,0,1,60
0,0,1,61
0,0,1,62
0,0,1,63
0,0,1,64
0,0,1,65
0,0,1,66
0,0,1,67
0,0,1,68
0,0,1,69
0,0,1,70
0,0,1,71
0,0,1,72
0,0,1,73
0,0,1,74
0,0,1,75
0,0,1,76
0,0,1,77
0,0,1,78
0,0,1,79
0,0,1,80
0,0,1,81
0,0,1,82
0,0,1,83
0,0,1,84
0,0,1,97
0,0,1,98
0,0,1,99
0,0,1,100
0,0,1,101
0,0,1,102
0,0,1,103
0,0,1,104
0,0,1,105
0,0,1,106
0,0,1,107
0,0,1,108
0,0,1,109
0,0,1,110
0,0,1,111
0,0,1,112
0,0,1,113
0,0,1,114
0,0,1,115
0,0,1,116
0,0,1,117
0,0,1,118
0,0,1,119
0,0,1,120
0,0,1,121
0,0,1,122
0,0,1,123
0,0,1,124
0,0,1,125
0,0,1,126
0,0,2,0
0,0,2,13
0,0,2,14
0,0,2,15
0,0,2,16
0,0,2,17
0,0,2,18
0,0,2,19
0,0,2,20
0,0,2,21
0,0,2,22
0,0,2,23
0,0,2,24
0,0,2,25
0,0,2,26
0,0,2,27
0,0,2,28
0,0,2,29
0,0,2,30
0,0,2,31
0,0,2,32
0,0,2,33
0,0,2,34
0,0,2,35
0,0,2,36
0,0,2,37
0,0,2,38
0,0,2,39
0,0,2,40
0,0,2,41
0,0,2,42
0,0,2,55
0,0,2,56
0,0,2,57
0,0,2,58
0,0,2,59
0,0,2,60
0,0,2,61
0,0,2,62
0,0,2,63
0,0,2,64
0,0,2,65
0,0,2,66
0,0,2,67
0,0,2,68
0,0,2,69
0,0,2,70
0,0,2,71
0,0,2,72
0,0,2,73
0,0,2,74
0,0,2,75
0,0,2,76
0,0,2,77
0,0,2,78
0,0,2,79
0,0,2,80
0,0,2,81
0,0,2,82
0,0,2,83
0,0,2,84
0,0,2,97
0,0,2,98
0,0,2,99
0,0,2,100
0,0,2,101
0,0,2,102
0,0,2,103
0,0,2,104
0,0,2,105
0,0,2,106
0,0,2,107
0,0,2,108
0,0,2,109
0,0,2,110
0,0,2,111
0,0,2,112
0,0,2,113
0,0,2,114
0,0,2,115
0,0,2,116
0,0,2,117
0,0,2,118
0,0,2,119
0,0,2,120
0,0,2,121
0,0,2,122
0,0,2,123
0,0,2,124
0,0,2,125
0,0,2,126
0,1,0,0
0,1,0,13
0,1,0,14
0,1,0,15
0,1,0,16
0,1,0,17
0,1,0,18
0,1,0,19
0,1,0,20
0,1,0,21
0,1,0,22
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,27
0,1,0,28
0,1,0,29
0,1,0,30
0,1,0,31
0,1,0,32
0,1,0,33
0,1,0,34
0,1,0,35
0,1,0,36
0,1,0,37
0,1,0,38
0,1,0,39
0,1,0,40
0,1,0,41
0,1,0,42
0,1,0,55
0,1,0,56
0,1,0,57
0,1,0,58
0,1,0,59
0,1,0,60
0,1,0,61
0,1,0,62
0,1,0,63
0,1,0,64
0,1,0,65
0,1,0,66
0,1,0,67
0,1,0,68
0,1,0,69
0,1,0,70
0,1,0,71
0,1,0,72
0,1,0,73
0,1,0,74
0,1,0,75
0,1,0,76
0,1,0,77
0,1,0,78
0,1,0,79
0,1,0,80
0,1,0,81
0,1,0,82
0,1,0,83
0,1,0,84
0,1,0,97
0,1,0,98
0,1,0,99
0,1,0,100
0,1,0,101
0,1,0,102
0,1,0,103
0,1,0,104
0,1,0,105
0,1,0,106
0,1,0,107
0,1,0,108
0,1,0,109
0,1,0,110
0,1,0,111
0,1,0,112
0,1,0,113
0,1,0,114
0,1,0,115
0,1,0,116
0,1,0,117
0,1,0,118
0,1,0,119
0,1,0,120
0,1,0,121
0,1,0,122
0,1,0,123
0,1,0,124
0,1,0,125
0,1,0,126
0,1,1,0
0,1,1,13
0,1,1,14
0,1,1,15
0,1,1,16
0,1,1,17
0,1,1,18
0,1,1,19
0,1,1,20
0,1,1,21
0,1,1,22
0,1,1,23
0,1,1,24
0,1,1,25
0,1,1,26
0,1,1,27
0,1,1,28
0,1,1,29
0,1,1,30
0,1,1,31
0,1,1,32
0,1,1,33
0,1,1,34
0,1,1,35
0,1,1,36
0,1,1,37
0,1,1,38
0,1,1,39
0,1,1,40
0,1,1,41
0,1,1,42
0,1,1,55
0,1,1,56
0,1,1,57
0,1,1,58
0,1,1,59
0,1,1,60
0,1,1,61
0,1,1,62
0,1,1,63
0,1,1,64
0,1,1,65
0,1,1,66
0,1,1,67
0,1,1,68
0,1,1,69
0,1,1,70
0,1,1,71
0,1,1,72
0,1,1,73
0,1,1,74
0,1,1,75
0,1,1,76
0,1,1,77
0,1,1,78
0,1,1,79
0,1,1,80
0,1,1,81
0,1,1,82
0,1,1,83
0,1,1,84
0,1,1,97
0,1,1,98
0,1,1,99
0,1,1,100
0,1,1,101
0,1,1,102
0,1,1,103
0,1,1,104
0,1,1,105
0,1,1,106
0,1,1,107
0,1,1,108
0,1,1,109
0,1,1,110
0,1,1,111
0,1,1,112
0,1,1,113
0,1,1,114
0,1,1,115
0,1,1,116
0,1,1,117
0,1,1,118
0,1,1,119
0,1,1,120
0,1,1,121
0,1,1,122
0,1,1,123
0,1,1,124
0,1,1,125
0,1,1,126
0,1,2,0
0,1,2,13
0,1,2,14
0,1,2,15
0,1,2,16
0,1,2,17
