#tile_id_a,tile_id_b,dir_idx,val
0,92,5,1
0,93,4,1
0,93,5,1
0,94,4,1
0,94,5,1
0,95,4,1
0,95,5,1
0,96,4,1
0,96,5,1
0,97,4,1
0,97,5,1
0,98,4,1
0,98,5,1
0,99,4,1
0,99,5,1
0,100,4,1
0,100,5,1
0,101,4,1
0,101,5,1
0,102,4,1
0,102,5,1
0,103,4,1
0,103,5,1
0,104,4,1
0,104,5,1
0,105,4,1
0,105,5,1
0,106,4,1
0,106,5,1
0,107,4,1
0,107,5,1
0,108,4,1
0,108,5,1
0,109,4,1
0,109,5,1
0,110,4,1
0,110,5,1
0,111,4,1
0,111,5,1
0,112,4,1
0,112,5,1
0,113,4,1
0,113,5,1
0,114,4,1
0,114,5,1
0,115,4,1
0,115,5,1
0,116,4,1
0,116,5,1
0,117,4,1
0,117,5,1
0,118,4,1
0,118,5,1
0,119,4,1
0,119,5,1
0,120,4,1
0,120,5,1
0,121,4,1
0,121,5,1
0,122,4,1
0,122,5,1
0,123,4,1
0,123,5,1
0,124,4,1
0,124,5,1
0,125,4,1
0,125,5,1
0,126,4,1
0,126,5,1
0,127,4,1
0,127,5,1
0,128,3,1
0,128,4,1
0,128,5,1
0,129,1,1
0,129,4,1
0,129,5,1
0,130,3,1
0,130,4,1
0,130,5,1
0,131,1,1
0,131,4,1
0,131,5,1
0,132,0,1
0,132,4,1
0,132,5,1
0,133,2,1
0,133,4,1
0,133,5,1
0,134,0,1
0,134,2,1
0,134,4,1
0,134,5,1
0,135,0,1
0,135,2,1
0,135,4,1
0,135,5,1
0,136,0,1
0,136,2,1
0,136,4,1
0,136,5,1
0,137,0,1
0,137,2,1
0,137,4,1
0,137,5,1
0,138,0,1
0,138,4,1
0,138,5,1
0,139,2,1
0,139,4,1
0,139,5,1
0,140,0,1
0,140,4,1
0,140,5,1
0,141,2,1
0,141,4,1
0,141,5,1
0,142,0,1
0,142,2,1
0,142,4,1
0,142,5,1
0,143,0,1
0,143,2,1
0,143,4,1
0,143,5,1
0,144,0,1
0,144,4,1
0,144,5,1
0,145,4,1
0,145,5,1
0,146,2,1
0,146,4,1
0,146,5,1
0,147,0,1
0,147,2,1
0,147,4,1
0,147,5,1
0,148,4,1
0,148,5,1
0,149,2,1
0,149,4,1
0,149,5,1
0,150,0,1
0,150,4,1
0,150,5,1
0,151,4,1
0,151,5,1
0,152,0,1
0,152,4,1
0,152,5,1
0,153,4,1
0,153,5,1
0,154,4,1
0,154,5,1
0,155,2,1
0,155,4,1
0,155,5,1
0,156,0,1
0,156,4,1
0,156,5,1
0,157,4,1
0,157,5,1
0,158,4,1
0,158,5,1
0,159,2,1
0,159,4,1
0,159,5,1
0,160,2,1
0,160,3,1
0,160,4,1
0,160,5,1
0,161,0,1
0,161,1,1
0,161,4,1
0,161,5,1
0,162,0,1
0,162,2,1
0,162,4,1
0,162,5,1
0,163,4,1
0,163,5,1
0,164,4,1
0,164,5,1
0,165,4,1
0,165,5,1
0,166,4,1
0,166,5,1
0,167,4,1
0,167,5,1
0,168,4,1
0,168,5,1
0,169,2,1
0,169,4,1
0,169,5,1
0,170,0,1
0,170,4,1
0,170,5,1
0,171,4,1
0,171,5,1
0,172,2,1
0,172,4,1
0,172,5,1
0,173,0,1
0,173,2,1
0,173,4,1
0,173,5,1
0,174,0,1
0,174,4,1
0,174,5,1
0,175,0,1
0,175,2,1
0,175,4,1
0,175,5,1
0,176,0,1
0,176,4,1
0,176,5,1
0,177,4,1
0,177,5,1
0,178,2,1
0,178,4,1
0,178,5,1
0,179,2,1
0,179,4,1
0,179,5,1
0,180,0,1
0,180,2,1
0,180,4,1
0,180,5,1
0,181,0,1
0,181,4,1
0,181,5,1
0,182,4,1
0,182,5,1
0,183,4,1
0,183,5,1
0,184,2,1
0,184,4,1
0,184,5,1
0,185,0,1
0,185,2,1
0,185,4,1
0,185,5,1
0,186,0,1
0,186,4,1
0,186,5,1
0,187,0,1
0,187,2,1
0,187,4,1
0,187,5,1
0,188,0,1
0,188,4,1
0,188,5,1
0,189,4,1
0,189,5,1
0,190,2,1
0,190,4,1
0,190,5,1
0,191,0,1
0,191,4,1
0,191,5,1
0,192,4,1
0,192,5,1
0,193,2,1
0,193,4,1
0,193,5,1
0,194,0,1
0,194,2,1
0,194,4,1
0,194,5,1
0,195,2,1
0,195,4,1
0,195,5,1
0,196,0,1
0,196,4,1
0,196,5,1
0,197,4,1
0,197,5,1
0,198,4,1
0,198,5,1
0,199,4,1
0,199,5,1
0,200,4,1
0,200,5,1
0,201,2,1
0,201,4,1
0,201,5,1
0,202,0,1
0,202,4,1
0,202,5,1
0,203,2,1
0,203,4,1
0,203,5,1
0,204,0,1
0,204,4,1
0,204,5,1
0,205,4,1
0,205,5,1
0,206,4,1
0,206,5,1
0,207,2,1
0,207,3,1
0,207,4,1
0,207,5,1
0,208,0,1
0,208,1,1
0,208,4,1
0,208,5,1
0,209,2,1
0,209,3,1
0,209,4,1
0,209,5,1
0,210,0,1
0,210,1,1
0,210,4,1
0,210,5,1
0,211,4,1
0,211,5,1
0,212,2,1
0,212,4,1
0,212,5,1
0,213,0,1
0,213,2,1
0,213,4,1
0,213,5,1
0,214,0,1
0,214,4,1
0,214,5,1
0,215,0,1
0,215,4,1
0,215,5,1
0,216,4,1
0,216,5,1
0,217,2,1
0,217,4,1
0,217,5,1
0,218,0,1
0,218,2,1
0,218,4,1
0,218,5,1
0,219,0,1
0,219,2,1
0,219,4,1
0,219,5,1
0,220,0,1
0,220,4,1
0,220,5,1
0,221,4,1
0,221,5,1
0,222,2,1
0,222,4,1
0,222,5,1
0,223,4,1
0,223,5,1
0,224,4,1
0,224,5,1
0,225,2,1
0,225,4,1
0,225,5,1
0,226,0,1
0,226,4,1
0,226,5,1
0,227,2,1
0,227,4,1
0,227,5,1
0,228,0,1
0,228,4,1
0,228,5,1
0,229,4,1
0,229,5,1
0,230,4,1
0,230,5,1
0,231,4,1
0,231,5,1
0,232,4,1
0,232,5,1
0,233,2,1
0,233,4,1
0,233,5,1
0,234,0,1
0,234,4,1
0,234,5,1
0,235,2,1
0,235,3,1
0,235,4,1
0,235,5,1
0,236,0,1
0,236,1,1
0,236,4,1
0,236,5,1
0,237,2,1
0,237,3,1
0,237,4,1
0,237,5,1
0,238,0,1
0,238,1,1
0,238,4,1
0,238,5,1
0,239,0,1
0,239,2,1
0,239,4,1
0,239,5,1
0,240,0,1
0,240,2,1
0,240,4,1
0,240,5,1
0,241,0,1
0,241,2,1
0,241,4,1
0,241,5,1
0,242,0,1
0,242,2,1
0,242,4,1
0,242,5,1
0,243,0,1
0,243,4,1
0,243,5,1
0,244,4,1
0,244,5,1
0,245,2,1
0,245,4,1
0,245,5,1
0,246,0,1
0,246,2,1
0,246,4,1
0,246,5,1
0,247,0,1
0,247,2,1
0,247,4,1
0,247,5,1
0,248,0,1
0,248,4,1
0,248,5,1
0,249,4,1
0,249,5,1
0,250,2,1
0,250,4,1
0,250,5,1
0,251,4,1
0,251,5,1
0,252,4,1
0,252,5,1
0,253,4,1
0,253,5,1
0,254,4,1
0,254,5,1
0,255,4,1
0,255,5,1
0,256,4,1
0,256,5,1
0,257,4,1
0,257,5,1
0,258,4,1
0,258,5,1
0,259,0,1
0,259,4,1
0,259,5,1
0,260,4,1
0,260,5,1
0,261,4,1
0,261,5,1
0,262,2,1
0,262,4,1
0,262,5,1
0,263,0,1
0,263,4,1
0,263,5,1
0,264,4,1
0,264,5,1
0,265,4,1
0,265,5,1
0,266,2,1
0,266,4,1
0,266,5,1
1,0,0,1
1,0,2,1
1,0,4,1
1,0,5,1
1,2,1,1
1,5,3,1
2,0,2,1
2,0,4,1
2,0,5,1
2,1,0,1
2,4,1,1
2,6,1,1
2,8,1,1
2,16,3,1
2,128,0,1
3,0,0,1
3,0,3,1
3,0,4,1
3,0,5,1
3,5,2,1
3,7,2,1
3,9,2,1
3,17,1,1
3,129,3,1
4,0,1,1
4,0,2,1
4,0,4,1
4,0,5,1
4,2,0,1
4,6,0,1
4,10,0,1
4,15,3,1
4,130,1,1
5,0,0,1
5,0,4,1
5,0,5,1
5,1,2,1
5,3,3,1
5,7,3,1
5,11,3,1
5,16,1,1
5,131,2,1
6,0,2,1
6,0,4,1
6,0,5,1
6,2,0,1
6,4,1,1
6,6,0,1
6,6,1,1
6,8,1,1
6,10,0,1
6,20,3,1
6,53,3,1
6,57,3,1
6,241,3,1
7,0,0,1
7,0,4,1
7,0,5,1
7,3,3,1
7,5,2,1
7,7,2,1
7,7,3,1
7,9,2,1
7,11,3,1
7,21,1,1
7,54,1,1
7,58,1,1
7,242,1,1
8,0,2,1
8,0,4,1
8,0,5,1
8,2,0,1
8,6,0,1
8,10,0,1
8,12,1,1
8,24,3,1
8,264,3,1
9,0,0,1
9,0,4,1
9,0,5,1
9,3,3,1
9,7,3,1
9,11,3,1
9,13,2,1
9,25,1,1
9,265,1,1
10,0,2,1
10,0,4,1
10,0,5,1
10,4,1,1
10,6,1,1
10,8,1,1
10,12,0,1
10,26,3,1
10,260,3,1
11,0,0,1
11,0,4,1
11,0,5,1
11,5,2,1
11,7,2,1
11,9,2,1
11,13,3,1
11,27,1,1
11,261,1,1
12,0,2,1
12,0,4,1
12,0,5,1
12,8,0,1
12,10,1,1
12,32,3,1
13,0,0,1
13,0,4,1
13,0,5,1
13,9,3,1
13,11,2,1
13,33,1,1
14,0,1,1
14,0,3,1
14,0,4,1
14,0,5,1
14,15,2,1
14,17,0,1
14,18,0,1
14,19,2,1
14,22,0,1
14,29,2,1
14,52,2,1
14,59,0,1
14,107,2,1
14,108,0,1
14,135,1,1
14,136,3,1
15,0,1,1
15,0,4,1
15,0,5,1
15,4,2,1
15,14,3,1
15,16,0,1
15,19,3,1
15,20,0,1
15,23,3,1
15,26,0,1
15,53,0,1
15,56,3,1
15,104,0,1
15,109,3,1
15,132,2,1
15,137,1,1
16,0,4,1
16,0,5,1
16,2,2,1
16,5,0,1
16,15,1,1
16,17,3,1
16,20,1,1
16,21,3,1
16,24,1,1
16,27,3,1
16,54,3,1
16,57,1,1
16,105,3,1
16,110,1,1
16,133,0,1
16,138,2,1
17,0,3,1
17,0,4,1
17,0,5,1
17,3,0,1
17,14,1,1
17,16,2,1
17,18,1,1
17,21,2,1
17,25,2,1
17,28,1,1
17,55,1,1
17,58,2,1
17,106,1,1
17,111,2,1
17,134,3,1
17,139,0,1
18,0,3,1
18,0,4,1
18,0,5,1
18,14,1,1
18,17,0,1
18,18,0,1
18,18,1,1
18,20,2,1
18,22,0,1
18,28,1,1
18,34,2,1
18,37,2,1
18,38,2,1
18,44,2,1
18,46,2,1
18,55,1,1
18,59,0,1
18,82,2,1
18,104,2,1
18,106,1,1
18,108,0,1
18,110,2,1
18,112,2,1
18,118,2,1
18,142,3,1
19,0,1,1
19,0,4,1
19,0,5,1
19,14,3,1
19,15,2,1
19,19,2,1
19,19,3,1
19,21,0,1
19,23,3,1
19,29,2,1
19,34,0,1
19,35,0,1
19,39,0,1
19,45,0,1
19,47,0,1
19,52,2,1
19,56,3,1
19,83,0,1
19,105,0,1
19,107,2,1
19,109,3,1
19,111,0,1
19,113,0,1
19,119,0,1
19,143,1,1
20,0,4,1
20,0,5,1
20,6,2,1
20,15,1,1
20,16,0,1
20,18,3,1
20,20,0,1
20,20,1,1
20,24,1,1
20,26,0,1
20,35,3,1
20,36,3,1
20,40,3,1
20,42,3,1
20,48,3,1
20,53,0,1
20,57,1,1
20,80,3,1
20,104,0,1
20,106,3,1
20,108,3,1
20,110,1,1
20,114,3,1
20,116,3,1
20,140,2,1
21,0,4,1
21,0,5,1
21,7,0,1
21,16,2,1
21,17,3,1
21,19,1,1
21,21,2,1
21,21,3,1
21,25,2,1
21,27,3,1
21,36,1,1
21,37,1,1
21,41,1,1
21,43,1,1
21,49,1,1
21,54,3,1
21,58,2,1
21,81,1,1
21,105,3,1
21,107,1,1
21,109,1,1
21,111,2,1
21,115,1,1
21,117,1,1
21,141,0,1
22,0,3,1
22,0,4,1
22,0,5,1
22,14,1,1
22,18,1,1
22,26,2,1
22,28,1,1
22,30,0,1
22,39,2,1
22,47,2,1
22,55,1,1
22,99,2,1
22,106,1,1
22,120,2,1
23,0,1,1
23,0,4,1
23,0,5,1
23,15,2,1
23,19,2,1
23,27,0,1
23,29,2,1
23,31,3,1
23,40,0,1
23,48,0,1
23,52,2,1
23,96,0,1
23,107,2,1
23,121,0,1
24,0,4,1
24,0,5,1
24,8,2,1
24,16,0,1
24,20,0,1
24,26,0,1
24,28,3,1
24,32,1,1
24,41,3,1
24,49,3,1
24,53,0,1
24,97,3,1
24,104,0,1
24,122,3,1
25,0,4,1
25,0,5,1
25,9,0,1
25,17,3,1
25,21,3,1
25,27,3,1
25,29,1,1
25,33,2,1
25,38,1,1
25,46,1,1
25,54,3,1
25,98,1,1
25,105,3,1
25,123,1,1
26,0,4,1
26,0,5,1
26,10,2,1
26,15,1,1
26,20,1,1
26,22,3,1
26,24,1,1
26,32,0,1
26,45,3,1
26,47,3,1
26,57,1,1
26,96,3,1
26,110,1,1
26,124,3,1
27,0,4,1
27,0,5,1
27,11,0,1
27,16,2,1
27,21,2,1
27,23,1,1
27,25,2,1
27,33,3,1
27,42,1,1
27,48,1,1
27,58,2,1
27,97,1,1
27,111,2,1
27,125,1,1
28,0,3,1
28,0,4,1
28,0,5,1
28,17,0,1
28,18,0,1
28,22,0,1
28,24,2,1
28,30,1,1
28,43,2,1
28,49,2,1
28,59,0,1
28,98,2,1
28,108,0,1
28,126,2,1
29,0,1,1
29,0,4,1
29,0,5,1
29,14,3,1
29,19,3,1
29,23,3,1
29,25,0,1
29,31,2,1
29,44,0,1
29,46,0,1
29,56,3,1
29,99,0,1
29,109,3,1
29,127,0,1
30,0,3,1
30,0,4,1
30,0,5,1
30,22,1,1
30,28,0,1
30,32,2,1
30,50,2,1
30,76,2,1
30,87,2,1
30,91,2,1
30,102,2,1
30,262,0,1
30,266,1,1
31,0,1,1
31,0,4,1
31,0,5,1
31,23,2,1
31,29,3,1
31,33,0,1
31,51,0,1
31,77,0,1
31,84,0,1
31,88,0,1
31,103,0,1
31,259,3,1
31,263,2,1
32,0,4,1
32,0,5,1
32,12,2,1
32,24,0,1
32,26,1,1
32,30,3,1
32,50,3,1
32,78,3,1
32,85,3,1
32,89,3,1
32,100,3,1
32,260,1,1
32,264,0,1
33,0,4,1
33,0,5,1
33,13,0,1
33,25,3,1
33,27,2,1
33,31,1,1
33,51,1,1
33,79,1,1
33,86,1,1
33,90,1,1
33,101,1,1
33,261,2,1
33,265,3,1
34,0,4,1
34,0,5,1
34,18,3,1
34,19,1,1
34,35,3,1
34,36,1,1
34,36,3,1
34,37,1,1
34,38,0,1
34,40,3,1
34,41,1,1
34,42,3,1
34,43,1,1
34,45,2,1
34,48,3,1
34,49,1,1
34,60,2,1
34,67,0,1
34,80,3,1
34,81,1,1
34,82,0,1
34,83,2,1
34,105,2,1
34,106,3,1
34,107,1,1
34,108,3,1
34,109,1,1
34,110,0,1
34,114,3,1
34,115,1,1
34,116,3,1
34,117,1,1
35,0,4,1
35,0,5,1
35,19,1,1
35,20,2,1
35,34,2,1
35,36,1,1
35,37,1,1
35,37,2,1
35,38,2,1
35,39,3,1
35,41,1,1
35,42,0,1
35,43,1,1
35,44,2,1
35,46,2,1
35,49,1,1
35,61,0,1
35,64,3,1
35,80,0,1
35,81,1,1
35,82,2,1
35,83,3,1
35,104,2,1
35,106,0,1
35,107,1,1
35,109,1,1
35,110,2,1
35,111,3,1
35,112,2,1
35,115,1,1
35,117,1,1
35,118,2,1
36,0,4,1
36,0,5,1
36,20,2,1
36,21,0,1
36,34,0,1
36,34,2,1
36,35,0,1
36,37,2,1
36,38,2,1
36,39,0,1
36,40,1,1
36,43,3,1
36,44,2,1
36,45,0,1
36,46,2,1
36,47,0,1
36,62,3,1
36,65,1,1
36,80,1,1
36,81,3,1
36,82,2,1
36,83,0,1
36,104,2,1
36,105,0,1
36,107,3,1
36,108,1,1
36,110,2,1
36,111,0,1
36,112,2,1
36,113,0,1
36,118,2,1
36,119,0,1
37,0,4,1
37,0,5,1
37,18,3,1
37,21,0,1
37,34,0,1
37,35,0,1
37,35,3,1
37,36,3,1
37,39,0,1
37,40,3,1
37,41,2,1
37,42,3,1
37,44,1,1
37,45,0,1
37,47,0,1
37,48,3,1
37,63,1,1
37,66,2,1
37,80,3,1
37,81,2,1
37,82,1,1
37,83,0,1
37,104,1,1
37,105,0,1
37,106,3,1
37,108,3,1
37,109,2,1
37,111,0,1
37,113,0,1
37,114,3,1
37,116,3,1
37,119,0,1
38,0,4,1
38,0,5,1
38,18,3,1
38,25,0,1
38,34,1,1
38,35,3,1
38,36,3,1
38,40,3,1
38,42,3,1
38,44,0,1
38,46,0,1
38,48,3,1
38,68,2,1
38,79,2,1
38,80,3,1
38,99,0,1
38,106,3,1
38,108,3,1
38,114,3,1
38,116,3,1
38,118,1,1
38,127,0,1
38,252,2,1
38,258,1,1
39,0,4,1
39,0,5,1
39,19,1,1
39,22,3,1
39,35,2,1
39,36,1,1
39,37,1,1
39,41,1,1
39,43,1,1
39,45,3,1
39,47,3,1
39,49,1,1
39,69,0,1
39,76,0,1
39,81,1,1
39,96,3,1
39,107,1,1
39,109,1,1
39,115,1,1
39,117,1,1
39,119,2,1
39,124,3,1
39,253,0,1
39,255,2,1
40,0,4,1
40,0,5,1
40,20,2,1
40,23,1,1
40,34,2,1
40,36,0,1
40,37,2,1
40,38,2,1
40,42,1,1
40,44,2,1
40,46,2,1
40,48,1,1
40,70,3,1
40,77,3,1
40,82,2,1
40,97,1,1
40,104,2,1
40,110,2,1
40,112,2,1
40,116,0,1
40,118,2,1
40,125,1,1
40,254,3,1
40,256,0,1
41,0,4,1
41,0,5,1
41,21,0,1
41,24,2,1
41,34,0,1
41,35,0,1
41,37,3,1
41,39,0,1
41,43,2,1
41,45,0,1
41,47,0,1
41,49,2,1
41,71,1,1
41,78,1,1
41,83,0,1
41,98,2,1
41,105,0,1
41,111,0,1
41,113,0,1
41,117,3,1
41,119,0,1
41,126,2,1
41,251,1,1
41,257,3,1
42,0,4,1
42,0,5,1
42,20,2,1
42,27,0,1
42,34,2,1
42,35,1,1
42,37,2,1
42,38,2,1
42,40,0,1
42,44,2,1
42,46,2,1
42,48,0,1
42,69,3,1
42,79,3,1
42,82,2,1
42,96,0,1
42,104,2,1
42,110,2,1
42,112,2,1
42,114,1,1
42,118,2,1
42,121,0,1
42,253,3,1
42,255,1,1
43,0,4,1
43,0,5,1
43,21,0,1
43,28,3,1
43,34,0,1
43,35,0,1
43,36,2,1
43,39,0,1
43,41,3,1
43,45,0,1
43,47,0,1
43,49,3,1
43,70,1,1
43,76,1,1
43,83,0,1
43,97,3,1
43,105,0,1
43,111,0,1
43,113,0,1
43,115,2,1
43,119,0,1
43,122,3,1
43,254,1,1
43,256,2,1
44,0,4,1
44,0,5,1
44,18,3,1
44,29,1,1
44,35,3,1
44,36,3,1
44,37,0,1
44,38,1,1
44,40,3,1
44,42,3,1
44,46,1,1
44,48,3,1
44,71,2,1
44,77,2,1
44,80,3,1
44,98,1,1
44,106,3,1
44,108,3,1
44,112,0,1
44,114,3,1
44,116,3,1
44,123,1,1
44,251,2,1
44,257,0,1
45,0,4,1
45,0,5,1
45,19,1,1
45,26,2,1
45,34,3,1
45,36,1,1
45,37,1,1
45,39,2,1
45,41,1,1
45,43,1,1
45,47,2,1
45,49,1,1
45,68,0,1
45,78,0,1
45,81,1,1
45,99,2,1
45,107,1,1
45,109,1,1
45,113,3,1
45,115,1,1
45,117,1,1
45,120,2,1
45,252,0,1
45,258,3,1
46,0,4,1
46,0,5,1
46,18,3,1
46,25,0,1
46,29,1,1
46,35,3,1
46,36,3,1
46,38,1,1
46,40,3,1
46,42,3,1
46,44,0,1
46,46,0,1
46,46,1,1
46,48,3,1
46,51,2,1
46,72,2,1
46,80,3,1
46,84,2,1
46,90,2,1
46,92,2,1
46,98,1,1
46,99,0,1
46,106,3,1
46,108,3,1
46,114,3,1
46,116,3,1
46,123,1,1
46,127,0,1
47,0,4,1
47,0,5,1
47,19,1,1
47,22,3,1
47,26,2,1
47,36,1,1
47,37,1,1
47,39,2,1
47,41,1,1
47,43,1,1
47,45,3,1
47,47,2,1
47,47,3,1
47,49,1,1
47,50,0,1
47,73,0,1
47,81,1,1
47,85,0,1
47,91,0,1
47,93,0,1
47,96,3,1
47,99,2,1
47,107,1,1
47,109,1,1
47,115,1,1
47,117,1,1
47,120,2,1
47,124,3,1
48,0,4,1
48,0,5,1
48,20,2,1
48,23,1,1
48,27,0,1
48,34,2,1
48,37,2,1
48,38,2,1
48,40,0,1
48,42,1,1
48,44,2,1
48,46,2,1
48,48,0,1
48,48,1,1
48,51,3,1
48,74,3,1
48,82,2,1
48,86,3,1
48,88,3,1
48,94,3,1
48,96,0,1
48,97,1,1
48,104,2,1
48,110,2,1
48,112,2,1
48,118,2,1
48,121,0,1
48,125,1,1
49,0,4,1
49,0,5,1
49,21,0,1
49,24,2,1
49,28,3,1
49,34,0,1
49,35,0,1
49,39,0,1
49,41,3,1
49,43,2,1
49,45,0,1
49,47,0,1
49,49,2,1
49,49,3,1
49,50,1,1
49,75,1,1
49,83,0,1
49,87,1,1
49,89,1,1
49,95,1,1
49,97,3,1
49,98,2,1
49,105,0,1
49,111,0,1
49,113,0,1
49,119,0,1
49,122,3,1
49,126,2,1
50,0,4,1
50,0,5,1
50,30,3,1
50,32,2,1
50,47,1,1
50,49,0,1
50,50,2,1
50,50,3,1
50,76,2,1
50,78,3,1
50,85,3,1
50,87,2,1
50,89,3,1
50,91,2,1
50,100,3,1
50,102,2,1
50,120,1,1
50,122,0,1
50,124,1,1
50,126,0,1
50,168,0,1
50,170,1,1
51,0,4,1
51,0,5,1
51,31,1,1
51,33,0,1
51,46,3,1
51,48,2,1
51,51,0,1
51,51,1,1
51,77,0,1
51,79,1,1
51,84,0,1
51,86,1,1
51,88,0,1
51,90,1,1
51,101,1,1
51,103,0,1
51,121,2,1
51,123,3,1
51,125,2,1
51,127,3,1
51,167,2,1
51,169,3,1
52,0,1,1
52,0,4,1
52,0,5,1
52,14,3,1
52,19,3,1
52,23,3,1
52,56,2,1
52,56,3,1
52,58,0,1
52,60,0,1
52,109,3,1
52,143,1,1
52,255,0,1
52,259,2,1
53,0,4,1
53,0,5,1
53,6,2,1
53,15,1,1
53,20,1,1
53,24,1,1
53,57,0,1
53,57,1,1
53,59,3,1
53,61,3,1
53,110,1,1
53,140,2,1
53,256,3,1
53,260,0,1
54,0,4,1
54,0,5,1
54,7,0,1
54,16,2,1
54,21,2,1
54,25,2,1
54,56,1,1
54,58,2,1
54,58,3,1
54,62,1,1
54,111,2,1
54,141,0,1
54,257,1,1
54,261,3,1
55,0,3,1
55,0,4,1
55,0,5,1
55,17,0,1
55,18,0,1
55,22,0,1
55,57,2,1
55,59,0,1
55,59,1,1
55,63,2,1
55,108,0,1
55,142,3,1
55,258,2,1
55,262,1,1
56,0,1,1
56,0,4,1
56,0,5,1
56,15,2,1
56,19,2,1
56,29,2,1
56,52,2,1
56,52,3,1
56,54,0,1
56,64,0,1
56,107,2,1
56,143,1,1
56,258,0,1
56,263,3,1
57,0,4,1
57,0,5,1
57,6,2,1
57,16,0,1
57,20,0,1
57,26,0,1
57,53,0,1
57,53,1,1
57,55,3,1
57,65,3,1
57,104,0,1
57,140,2,1
57,255,3,1
57,264,1,1
58,0,4,1
58,0,5,1
58,7,0,1
58,17,3,1
58,21,3,1
58,27,3,1
58,52,1,1
58,54,2,1
58,54,3,1
58,66,1,1
58,105,3,1
58,141,0,1
58,256,1,1
58,265,2,1
59,0,3,1
59,0,4,1
59,0,5,1
59,14,1,1
59,18,1,1
59,28,1,1
59,53,2,1
59,55,0,1
59,55,1,1
59,67,2,1
59,106,1,1
59,142,3,1
59,257,2,1
59,266,0,1
60,0,4,1
60,0,5,1
60,34,3,1
60,52,1,1
60,64,2,1
60,66,1,1
60,68,0,1
60,78,0,1
60,113,3,1
60,252,0,1
60,256,1,1
60,258,3,1
60,260,2,1
61,0,4,1
61,0,5,1
61,35,1,1
